id,category,type,question,options,answer,explanation,analysis,score,codeId,remarks,Description
666,作业风险点及管控措施,单选题,依据《输变电工程建设施工安全风险管理规定》，在施工图会审时，参建单位审查（    ）提供的三级及以上重大风险清单。,"{""A"": ""建设单位"", ""B"": ""监理单位"", ""C"": ""设计单位"", ""D"": ""施工单位""}",C,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
6.1.1",,1,,,
667,作业风险点及管控措施,单选题,依据《输变电工程建设施工安全风险管理规定》，风险作业计划作业开展（    ），施工项目部根据风险复测结果将三级及以上风险作业计划报监理、业主项目部及本单位。,"{""A"": ""前一周"", ""B"": ""后一周"", ""C"": ""前一天"", ""D"": ""后一天""}",A,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
6.3.1",,1,,,
668,作业风险点及管控措施,单选题,依据《输变电工程建设施工安全风险管理规定》，施工作业票管理四、五级风险作业按附录D填写输变电工程施工作业A票，由班组安全员、技术员审核后，（    ）签发。,"{""A"": ""项目经理"", ""B"": ""项目总工"", ""C"": ""安全员"", ""D"": ""技术员""}",B,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
7.2",,1,,,
669,作业风险点及管控措施,单选题,依据《输变电工程建设施工安全风险管理规定》，施工作业票管理三级及以上风险作业按附录D填写输变电工程施工作业B票，由项目部安全员、技术员审核，（    ）签发后报监理审核后实施。,"{""A"": ""项目经理"", ""B"": ""项目总工"", ""C"": ""安全员"", ""D"": ""技术员""}",A,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
7.2",,1,,,
670,作业风险点及管控措施,单选题,依据《输变电工程建设施工安全风险管理规定》，涉及二级风险作业的B票还需报（    ）审核后实施。,"{""A"": ""业主项目部"", ""B"": ""施工项目部"", ""C"": ""监理项目部"", ""D"": ""运行单位""}",A,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
7.2",,1,,,
671,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，地市（县）公司级单位、二级机构按照“谁管理、谁公示”原则，以审定的（    ）为依据，每周日前对本层级管理的下周所有作业风险进行全面公示。,"{""A"": ""作业计划"", ""B"": ""风险等级"", ""C"": ""管控措施"", ""D"": ""作业人员""}",ABC,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第三十六条",,2,,,
672,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，各单位、专业部门、班组应充分利用工作例会、班前会等，逐级组织交待（    ）和管控措施，从上至下将“四清楚”任务传达到岗、到人。,"{""A"": ""工作任务"", ""B"": ""作业风险"", ""C"": ""工作地点"", ""D"": ""注意事项""}",AB,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第三十九条",,2,,,
673,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，作业开始前工作负责人应核实作业必需的（    ），确保合格有效。,"{""A"": ""工器具"", ""B"": ""个人安全防护用品"", ""C"": ""三措一案"", ""D"": ""工作票""}",AB,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第四十二条之一",,2,,,
674,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，作业开始前工作负责人应核实作业人员是否具备（    ）、特种作业人员是否（    ）、特种设备是否（    ）。,"{""A"": ""安全准入资格"", ""B"": ""持证上岗"", ""C"": ""检测合格"", ""D"": ""标准规范""}",ABC,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第四十二条之二",,2,,,
675,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，各级安监部门应将作业风险管控工作纳入日常督查工作内容，将（    ）等情形纳入违章行为进行严肃通报处罚。,"{""A"": ""无计划作业"", ""B"": ""随意变更作业计划"", ""C"": ""风险评估定级不严格"", ""D"": ""管控措施不落实""}",ABCD,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第五十三条",,2,,,
676,作业风险点及管控措施,多选题,依据《输变电工程建设施工安全风险管理规定》，针对施工现场作业已识别出的风险因素和风险评价的结果，制定和实施（    ）、（   ）（    ）、风险的有效措施。,"{""A"": ""消除"", ""B"": ""降低"", ""C"": ""控制"", ""D"": ""跟踪""}",ABC,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
3.5",,2,,,
677,作业风险点及管控措施,多选题,"依据《输变电工程建设施工安全风险管理规定》，对于建设单位直接委托的变电站消防工程作业、图像监控等，涉及到专业承包商独立完成的作业内容，由专业承包商将施工（    ）（   ）
（    ）报监理项目部备案。","{""A"": ""作业票签发人"", ""B"": ""班组负责人"", ""C"": ""安全监护人"", ""D"": ""工作班成员""}",ABC,"国家电网企管〔2021〕311号-输变电工程建设施工安全风险管理规程（Q/GDW12152—2021）
7.7",,2,,,
678,作业风险点及管控措施,多选题,依据《输变电工程建设施工安全风险管理规定》，作业安全风险，是在生产施工作业过程中，由于生产组织安排、人员作业行为、施工工艺方法、设备环境状态等因素，可能导致发生人身、电网、设备等安全事故（事件）的可能性与严重性的组合。其中作业人身风险涉及（    ）、中毒窒息等。,"{""A"": ""触电伤害"", ""B"": ""高处坠落"", ""C"": ""物体打击"", ""D"": ""机械伤害""}",ABCD,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第二条",,2,,,
679,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，三级风险作业，相关地市供电公司级单位或建设管理单位专业管理部门人员、县供电公司级单位、（    ）负责人或（    ）人员应到岗到位。,"{""A"": ""二级机构"", ""B"": ""监理项目部"", ""C"": ""专业管理部门"", ""D"": ""业主项目部""}",AC,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第四十六条之一",,2,,,
680,作业风险点及管控措施,多选题,依据《国家电网有限公司作业风险管控工作规定》，二级及以上风险作业，相关地市供电公司级单位或建设管理单位（    ）及以上领导、（    ）负责人或省电力公司级单位专业管理部门人员应到岗到位。,"{""A"": ""副总师"", ""B"": ""二级机构"", ""C"": ""分管领导"", ""D"": ""专业管理部门""}",AD,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第四十六条之二",,2,,,
681,作业风险点及管控措施,判断题,依据《国家电网有限公司作业风险管控工作规定》，各类生产施工作业均应纳入计划管控，严禁无计划作业。,"{""A"": ""正确"", ""B"": ""错误""}",A,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第十七条",,0.5,,,
682,作业风险点及管控措施,判断题,依据《国家电网有限公司作业风险管控工作规定》，按照“谁安排计划、谁组织辨识”的原则，作业风险的辨识工作由作业管理单位负责组织有关专业管理部门、设备运维管理单位共同开展。施工作业单位不需要参加。,"{""A"": ""正确"", ""B"": ""错误""}",B,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）
第二十四条 ","按照“谁安排计划、谁组织辨识”的原则，作
业风险的辨识工作由作业管理单位负责组织有关专业管理部门、
设备运维管理单位和施工作业单位共同开展",0.5,,,
683,作业风险点及管控措施,判断题,依据《国家电网有限公司作业风险管控工作规定》，作业风险定级应以每日作业计划为单元进行，同一作业计划内包含多个不同等级工作或不同类型的风险时，按就低原则定级。,"{""A"": ""正确"", ""B"": ""错误""}",B,"国家电网企管〔2023〕55号　国家电网有限公司作业风险管控工作规定（国网（安监/3）1102-2022）第二十七条
",作业风险定级应以每日作业计划为单元进行，同一作业计划内包含多个不同等级工作或不同类型的风险时，按就高原则定级,0.5,,,
